#OTU ID	taxonomy	F059	F067	F075	F076	F080	F095	F096	F100	F104	F105	F106	F107	F109	F111	F135	F141	F143	F145	F60	F69	F78	F87
2487ebb90f38e309bfaecc53d0d2caed	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.028391167192429023	0.01588502269288956	0.022857142857142857	0.014687882496940025	0.05670103092783505	0.018544935805991442	0.056451612903225805	0.022388059701492536	0.061200923787528866	0.07228915662650602	0.02959830866807611	0.0	0.0	0.0	0.02074074074074074	0.01738122827346466	0.0	0.0	0.0512982900569981	0.027692307692307693	0.0	0.02340702210663199
a51fe56cc751bb5ec72a1a9882e31059	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.006309148264984227	0.0	0.0	0.011015911872705019	0.0	0.0	0.0	0.011194029850746268	0.0	0.0	0.0708245243128964	0.038980509745127435	0.01406926406926407	0.0338409475465313	0.028148148148148148	0.011587485515643106	0.0	0.0	0.0	0.003076923076923077	0.0	0.0
8b96322cd7f15e5141711715a67ced39	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06871035940803383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
592c9561d1552ec44ce6907322848dd3	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__marine metagenome; D_6__marine metagenome	0.030914826498422712	0.0226928895612708	0.021714285714285714	0.011015911872705019	0.022336769759450172	0.007132667617689016	0.0	0.013681592039800995	0.0	0.012048192771084338	0.026427061310782242	0.022488755622188907	0.01948051948051948	0.011844331641285956	0.014814814814814815	0.030127462340672075	0.0	0.0	0.0	0.06769230769230769	0.009615384615384616	0.0
713c63adca8857e39d0550d6f6efaa89	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__Proteobacteria bacterium JGI 0000113-D06; D_6__Proteobacteria bacterium JGI 0000113-D06	0.0	0.0	0.0	0.0	0.0	0.025677603423680456	0.0	0.0	0.0	0.0	0.0	0.0239880059970015	0.0	0.0	0.0	0.03476245654692932	0.06666666666666667	0.0	0.0	0.005128205128205128	0.0	0.0
732af03ba32b7c6492f8e88460f0f2f7	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__Proteobacteria bacterium JGI 0000113-D06; D_6__Proteobacteria bacterium JGI 0000113-D06	0.0416403785488959	0.0	0.0	0.0	0.024054982817869417	0.06419400855920114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05128205128205128	0.03445512820512821	0.0
277af4354dc8521ce11b2fb41e1b9a96	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.03028391167192429	0.04236006051437216	0.056	0.0	0.0	0.0	0.0	0.06343283582089553	0.0	0.0	0.0	0.0	0.0	0.0	0.02962962962962963	0.03707995365005794	0.0	0.0	0.0	0.0	0.0	0.0
5429a13665adb698edca057e03ff32ef	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0
4e78c9c5ba020208d2d13f551e372ca5	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.008064516129032258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0
cd8b270a0e61e43e3acaf1aca1ce8605	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.030599755201958383	0.0	0.0	0.0	0.0	0.0	0.060240963855421686	0.0	0.03298350824587706	0.0	0.0	0.0	0.0	0.0	0.0	0.007599746675110829	0.0	0.0	0.0
0a20789820be6f787a869e03cddbc7d8	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.032807570977917984	0.019667170953101363	0.04	0.03427172582619339	0.029209621993127148	0.034236804564907276	0.026881720430107527	0.026119402985074626	0.016166281755196306	0.0	0.005285412262156448	0.05997001499250375	0.031385281385281384	0.025380710659898477	0.016296296296296295	0.0220162224797219	0.0	0.0	0.04939835338822039	0.0441025641025641	0.04326923076923077	0.02860858257477243
6d1a5858beda1b50d7b20714bd39fd56	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.02193645990922844	0.0	0.0	0.030927835051546393	0.05563480741797432	0.04435483870967742	0.0	0.0	0.0	0.0	0.0	0.006493506493506494	0.023688663282571912	0.0	0.0	0.0	0.0	0.02026599113362888	0.0	0.016826923076923076	0.014304291287386216
d901e8ebeb0e955b42a6b4b1fb823a15	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	0.0
cf3aec1d084f340169fc60a95ea9deb0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.050473186119873815	0.019667170953101363	0.018285714285714287	0.0	0.0	0.008559201141226819	0.016129032258064516	0.05472636815920398	0.011547344110854504	0.024096385542168676	0.005285412262156448	0.0239880059970015	0.02922077922077922	0.0	0.02074074074074074	0.02433371958285052	0.0	0.0	0.026599113362887904	0.0041025641025641026	0.004006410256410256	0.04161248374512354
0322cdd0ec71b79de447f6ffb92b5562	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__Proteobacteria bacterium JGI 0000113-D06; D_6__Proteobacteria bacterium JGI 0000113-D06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049682875264270614	0.0	0.05303030303030303	0.00676818950930626	0.01925925925925926	0.02433371958285052	0.0	0.0	0.0	0.0	0.0	0.0
7d2fd800c809a0a1e93aa996f1ba0fe5	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__marine metagenome; D_6__marine metagenome	0.010725552050473186	0.0	0.0	0.01835985312117503	0.0	0.0	0.0	0.05223880597014925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007599746675110829	0.0	0.00641025641025641	0.0
471bf3dcfb861d0c6306448efe1de031	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.011015911872705019	0.0	0.0	0.0	0.0	0.008083140877598153	0.0	0.0	0.010494752623688156	0.0	0.0	0.0	0.0	0.0	0.052083333333333336	0.0	0.0	0.0	0.0
7db2757af5985f9c3ba667b75783d632	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.011428571428571429	0.01835985312117503	0.006872852233676976	0.0	0.0	0.018656716417910446	0.0	0.0	0.0	0.0	0.025974025974025976	0.01692047377326565	0.0	0.013904982618771726	0.0	0.052083333333333336	0.021532615579480684	0.0	0.014423076923076924	0.02080624187256177
abae038cfeae929f86486c2267a0575d	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.014511041009463722	0.037065052950075644	0.0	0.0	0.041237113402061855	0.0	0.028225806451612902	0.021144278606965175	0.050808314087759814	0.0	0.02959830866807611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013333333333333334	0.028044871794871796	0.02600780234070221
a146fe99d8cb35726aeaa4a744fce02a	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.048109965635738834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a0116f5c5d41d2e94e95f9f284e42f4	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.015772870662460567	0.0	0.0	0.0	0.0	0.0	0.0	0.008706467661691543	0.004618937644341801	0.0	0.017970401691331923	0.047976011994003	0.020562770562770564	0.032148900169204735	0.0	0.006952491309385863	0.0	0.0	0.03229892336922103	0.0	0.021634615384615384	0.0
ce3fa6c18ad3372984afad62b615ef0a	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.02723146747352496	0.030857142857142857	0.02447980416156671	0.006872852233676976	0.018544935805991442	0.02956989247311828	0.046019900497512436	0.0	0.0	0.0	0.035982008995502246	0.03463203463203463	0.0	0.0	0.04287369640787949	0.0	0.0	0.008233058898036731	0.0	0.03125	0.02860858257477243
c73b76a73a08379c33569dc759c9ce84	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.019558359621451103	0.0045385779122541605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04417670682730924	0.014799154334038054	0.0	0.007575757575757576	0.0	0.0044444444444444444	0.0	0.0	0.0	0.03799873337555415	0.008205128205128205	0.017628205128205128	0.010403120936280884
ac555e4cdda273252ac3af8d60e2590c	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.015691868758915834	0.0	0.0	0.04387990762124711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007599746675110829	0.0	0.0	0.0
dbc1a3efbad8fcc7df10c51d85fd5805	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04230118443316413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bce166f1602ac7de2a0a4cdd926ea186	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.014511041009463722	0.0264750378214826	0.02057142857142857	0.008567931456548347	0.029209621993127148	0.03566333808844508	0.041666666666666664	0.0	0.0	0.018072289156626505	0.0	0.0074962518740629685	0.02813852813852814	0.025380710659898477	0.028148148148148148	0.023174971031286212	0.0	0.041666666666666664	0.025965801139962	0.0	0.019230769230769232	0.035110533159947985
c499d3d4852867695c29f50c256bfec6	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.02082018927444795	0.015128593040847202	0.021714285714285714	0.019583843329253364	0.01718213058419244	0.0042796005706134095	0.026881720430107527	0.008706467661691543	0.0	0.018072289156626505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022165927802406588	0.0	0.041666666666666664	0.009102730819245773
e45b8d1c49fa086e40fca0d27d12f290	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.019558359621451103	0.018910741301059002	0.02057142857142857	0.025703794369645042	0.0	0.029957203994293864	0.0	0.012437810945273632	0.0	0.0	0.0	0.04047976011994003	0.0	0.01692047377326565	0.02074074074074074	0.019698725376593278	0.0	0.0	0.0	0.027692307692307693	0.020032051282051284	0.022106631989596878
998035884ae28039742dea442620cb38	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.04032258064516129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027692307692307693	0.0	0.0
d44455303c4dbb93284178a3834fac18	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__marine metagenome; D_6__marine metagenome	0.0	0.012102874432677761	0.014857142857142857	0.0	0.018900343642611683	0.0	0.0	0.0	0.03926096997690531	0.0	0.0	0.0	0.020562770562770564	0.0	0.0	0.023174971031286212	0.0	0.0	0.0	0.0	0.0	0.0
c30eca7bf56272368f9c0832d88b9441	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.03916768665850673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e03e6d0564cec985b4c7759070404920	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__Proteobacteria bacterium JGI 0000113-D06; D_6__Proteobacteria bacterium JGI 0000113-D06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028606965174129355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03673210892970234	0.0	0.0	0.0
2c99e9d4dbd7344798766318460bc89a	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.00832072617246596	0.036571428571428574	0.004895960832313341	0.013745704467353952	0.005706134094151213	0.0	0.008706467661691543	0.008083140877598153	0.004016064257028112	0.0	0.014992503748125937	0.011904761904761904	0.02030456852791878	0.008888888888888889	0.01738122827346466	0.03333333333333333	0.020833333333333332	0.009499683343888538	0.0	0.016025641025641024	0.027308192457737322
1f597a0ae73b8e940ddbafe8f2483bda	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.03566333808844508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
394f6e504cbc964068f9abf18809b3db	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.03436426116838488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a692c573f1c89e26f98a8c357a10a96	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0340393343419062	0.0	0.008567931456548347	0.013745704467353952	0.0	0.028225806451612902	0.0	0.0	0.03413654618473896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02089930335655478	0.019487179487179488	0.016826923076923076	0.0
5c9fe7b818527a8eb68f7fce7bf96497	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03413654618473896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f66fa1552171d99f3cc421d912a557c3	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.011356466876971609	0.012859304084720122	0.0	0.014687882496940025	0.0	0.0	0.0	0.0	0.017321016166281754	0.0	0.0	0.020989505247376312	0.0	0.0	0.034074074074074076	0.0	0.0	0.0	0.023432552248258392	0.0	0.0	0.0
75fce2a3683208635de735896c4219a5	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.010094637223974764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0220162224797219	0.03333333333333333	0.0	0.0	0.0	0.0	0.013003901170351105
06a351dd1391a0a493830697617f03ee	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0321285140562249	0.0	0.004497751124437781	0.0	0.0	0.0	0.006952491309385863	0.0	0.0	0.0	0.0	0.0	0.0
e4d31c2fe01da2819911e0057f2162c1	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0321285140562249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4a0901e027bdb9ce716b2c238ec6953a	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__metagenome; D_6__metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005285412262156448	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0	0.0	0.0	0.0
8a5c465b69db5b2c056a303f4f1f20f4	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013333333333333334	0.009269988412514484	0.0	0.03125	0.0	0.0	0.0	0.0
31cdc80749c68444967558c828edd101	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.013714285714285714	0.0	0.030927835051546393	0.011412268188302425	0.008064516129032258	0.0236318407960199	0.011547344110854504	0.0	0.0	0.013493253373313344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97462d8d75b37aae32ed952a4014e917	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__marine metagenome; D_6__marine metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.030913978494623656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd817a444e5c803f270d06503657a71a	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__metagenome; D_6__metagenome	0.0037854889589905363	0.01361573373676248	0.0	0.030599755201958383	0.0	0.0	0.004032258064516129	0.004975124378109453	0.015011547344110854	0.0	0.0	0.0	0.00974025974025974	0.008460236886632826	0.007407407407407408	0.019698725376593278	0.0	0.0	0.005699810006333122	0.0	0.0	0.009102730819245773
5bf3baaea9ba9a4551c1f2240c1c334b	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__marine metagenome; D_6__marine metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02959830866807611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f99a2ab373e007012fd3deb08649340	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028968713789107765	0.0	0.0	0.0	0.0	0.0	0.0
8da386a2b62a188f2114eb20c115cc4b	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.02857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016233766233766232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
